Date,Région,Consommation (MW),TMoy (°C)
09/01/2018,Pays de la Loire,199462.0,7.25
09/01/2018,Bretagne,169329.0,7.29
09/01/2018,Nouvelle-Aquitaine,304637.0,7.18
09/01/2018,Occitanie,264163.0,7.84
09/01/2018,Auvergne-Rhône-Alpes,449213.0,6.25
09/01/2018,Provence-Alpes-Côte d'Azur,252148.0,9.65
09/01/2019,Île-de-France,525967.0,4.56
09/01/2019,Centre-Val de Loire,149832.0,3.67
09/01/2019,Bourgogne-Franche-Comté,161514.0,2.67
09/01/2019,Normandie,202008.0,5.04
09/01/2019,Hauts-de-France,352077.0,4.64
09/01/2019,Grand Est,327425.0,2.84
09/01/2019,Pays de la Loire,210258.0,3.88
09/01/2019,Bretagne,169642.0,6.39
09/01/2019,Nouvelle-Aquitaine,337557.0,5.27
09/01/2019,Occitanie,309262.0,5.62
09/01/2019,Auvergne-Rhône-Alpes,505565.0,2.15
09/01/2019,Provence-Alpes-Côte d'Azur,305760.0,6.16
09/01/2020,Île-de-France,439660.0,11.32
09/01/2020,Centre-Val de Loire,121431.0,11.18
09/01/2020,Bourgogne-Franche-Comté,139114.0,9.89
09/01/2020,Normandie,171732.0,11.37
09/01/2020,Hauts-de-France,310620.0,11.75
09/01/2020,Grand Est,290390.0,9.76
09/01/2020,Pays de la Loire,179362.0,11.82
09/01/2020,Bretagne,148377.0,10.91
09/01/2020,Nouvelle-Aquitaine,287947.0,10.9
09/01/2020,Occitanie,257836.0,9.25
09/01/2020,Auvergne-Rhône-Alpes,432461.0,7.94
09/01/2020,Provence-Alpes-Côte d'Azur,281100.0,6.93
09/01/2021,Île-de-France,520028.0,1.02
09/01/2021,Centre-Val de Loire,150718.0,0.04
09/01/2021,Bourgogne-Franche-Comté,152503.0,-0.57
09/01/2021,Normandie,212987.0,0.27
09/01/2021,Hauts-de-France,355476.0,-0.22
09/01/2021,Grand Est,299906.0,0.09
09/01/2021,Pays de la Loire,221439.0,0.17
09/01/2021,Bretagne,189968.0,1.05
09/01/2021,Nouvelle-Aquitaine,368971.0,0.62
09/01/2021,Occitanie,340237.0,1.34
09/01/2021,Auvergne-Rhône-Alpes,485636.0,-2.06
09/01/2021,Provence-Alpes-Côte d'Azur,315895.0,4.0
09/02/2016,Île-de-France,493951.0,8.16
09/02/2016,Centre-Val de Loire,131755.0,7.99
09/02/2016,Bourgogne-Franche-Comté,146322.0,9.22
09/02/2016,Normandie,196431.0,5.94
09/02/2016,Hauts-de-France,339724.0,6.46
09/02/2016,Grand Est,308162.0,8.11
09/02/2016,Pays de la Loire,189612.0,8.75
09/02/2016,Bretagne,162294.0,6.46
09/02/2016,Nouvelle-Aquitaine,287011.0,10.47
09/02/2016,Occitanie,252123.0,8.91
09/02/2016,Auvergne-Rhône-Alpes,451428.0,9.01
09/02/2016,Provence-Alpes-Côte d'Azur,266533.0,9.03
09/02/2017,Île-de-France,527152.0,4.4
09/02/2017,Centre-Val de Loire,143594.0,2.48
09/02/2017,Bourgogne-Franche-Comté,156058.0,4.06
09/02/2017,Normandie,208471.0,2.63
09/02/2017,Hauts-de-France,365007.0,2.54
09/02/2017,Grand Est,330557.0,1.84
09/02/2017,Pays de la Loire,215286.0,3.05
09/02/2017,Bretagne,178310.0,3.59
09/02/2017,Nouvelle-Aquitaine,335596.0,3.67
09/02/2017,Occitanie,276816.0,5.77
09/02/2017,Auvergne-Rhône-Alpes,492044.0,4.06
09/02/2017,Provence-Alpes-Côte d'Azur,288337.0,7.62
09/02/2018,Île-de-France,611290.0,-1.72
09/02/2018,Centre-Val de Loire,167494.0,-1.88
09/02/2018,Bourgogne-Franche-Comté,164522.0,1.61
09/02/2018,Normandie,221537.0,2.51
09/02/2018,Hauts-de-France,387551.0,0.7
09/02/2018,Grand Est,339200.0,-0.43
09/02/2018,Pays de la Loire,225214.0,3.35
09/02/2018,Bretagne,177460.0,5.54
09/02/2018,Nouvelle-Aquitaine,387488.0,1.51
09/02/2018,Occitanie,337729.0,1.11
09/02/2018,Auvergne-Rhône-Alpes,503950.0,1.56
09/02/2018,Provence-Alpes-Côte d'Azur,310644.0,3.91
09/02/2019,Île-de-France,441446.0,9.37
09/02/2019,Centre-Val de Loire,124519.0,9.72
09/02/2019,Bourgogne-Franche-Comté,137902.0,8.53
09/02/2019,Normandie,174388.0,9.06
09/02/2019,Hauts-de-France,311843.0,8.45
09/02/2019,Grand Est,280049.0,7.94
09/02/2019,Pays de la Loire,166203.0,10.12
09/02/2019,Bretagne,143009.0,9.52
09/02/2019,Nouvelle-Aquitaine,270834.0,10.5
09/02/2019,Occitanie,256760.0,8.85
09/02/2019,Auvergne-Rhône-Alpes,428946.0,7.0
09/02/2019,Provence-Alpes-Côte d'Azur,271383.0,7.51
09/02/2020,Île-de-France,400787.0,10.31
09/02/2020,Centre-Val de Loire,121626.0,10.02
09/02/2020,Bourgogne-Franche-Comté,119511.0,8.96
09/02/2020,Normandie,164313.0,9.54
09/02/2020,Hauts-de-France,288540.0,9.95
09/02/2020,Grand Est,249522.0,8.38
09/02/2020,Pays de la Loire,159136.0,9.85
09/02/2020,Bretagne,134787.0,10.24
09/02/2020,Nouvelle-Aquitaine,251188.0,11.08
09/02/2020,Occitanie,217362.0,9.81
09/02/2020,Auvergne-Rhône-Alpes,384665.0,8.04
09/02/2020,Provence-Alpes-Côte d'Azur,248622.0,8.21
09/02/2021,Île-de-France,596215.0,-2.24
09/02/2021,Centre-Val de Loire,156684.0,0.99
09/02/2021,Bourgogne-Franche-Comté,155665.0,1.11
09/02/2021,Normandie,236272.0,-2.39
09/02/2021,Hauts-de-France,387572.0,-4.35
09/02/2021,Grand Est,334233.0,-1.54
09/02/2021,Pays de la Loire,233884.0,1.08
09/02/2021,Bretagne,206372.0,0.22
09/02/2021,Nouvelle-Aquitaine,325212.0,6.48
09/02/2021,Occitanie,254429.0,8.57
09/02/2021,Auvergne-Rhône-Alpes,442596.0,4.9
09/02/2021,Provence-Alpes-Côte d'Azur,259856.0,8.53
09/03/2016,Île-de-France,511141.0,6.56
09/03/2016,Centre-Val de Loire,136779.0,6.73
09/03/2016,Bourgogne-Franche-Comté,156068.0,2.01
09/03/2016,Normandie,195384.0,6.51
09/03/2016,Hauts-de-France,346602.0,5.37
09/03/2016,Grand Est,313741.0,2.17
09/03/2016,Pays de la Loire,193501.0,8.0
09/03/2016,Bretagne,164836.0,7.1
09/03/2016,Nouvelle-Aquitaine,305232.0,8.03
09/03/2016,Occitanie,280591.0,5.56
09/03/2016,Auvergne-Rhône-Alpes,490453.0,1.94
09/03/2016,Provence-Alpes-Côte d'Azur,290316.0,5.96
09/03/2017,Île-de-France,437652.0,12.72
09/03/2017,Centre-Val de Loire,117599.0,12.52
09/03/2017,Bourgogne-Franche-Comté,140419.0,10.92
09/03/2017,Normandie,170371.0,12.09
09/03/2017,Hauts-de-France,310927.0,11.63
09/03/2017,Grand Est,290375.0,10.81
09/03/2017,Pays de la Loire,171792.0,13.25
09/03/2017,Bretagne,139563.0,12.78
09/03/2017,Nouvelle-Aquitaine,263084.0,12.78
09/03/2017,Occitanie,217597.0,12.95
09/03/2017,Auvergne-Rhône-Alpes,430441.0,10.11
09/03/2017,Provence-Alpes-Côte d'Azur,233713.0,13.47
09/03/2018,Île-de-France,481816.0,9.52
09/03/2018,Centre-Val de Loire,116603.0,11.68
09/03/2018,Bourgogne-Franche-Comté,137158.0,10.88
09/03/2018,Normandie,186809.0,8.29
09/03/2018,Hauts-de-France,328689.0,7.13
09/03/2018,Grand Est,294539.0,8.39
09/03/2018,Pays de la Loire,173364.0,11.65
09/03/2018,Bretagne,152160.0,10.44
09/03/2018,Nouvelle-Aquitaine,263145.0,13.23
09/03/2018,Occitanie,252628.0,10.63
09/03/2018,Auvergne-Rhône-Alpes,429807.0,10.68
09/03/2018,Provence-Alpes-Côte d'Azur,265875.0,9.65
09/03/2019,Île-de-France,388063.0,11.37
09/03/2019,Centre-Val de Loire,108415.0,11.66
09/03/2019,Bourgogne-Franche-Comté,125097.0,10.09
09/03/2019,Normandie,158430.0,11.01
09/03/2019,Hauts-de-France,290803.0,10.1
09/03/2019,Grand Est,253668.0,9.75
09/03/2019,Pays de la Loire,149475.0,11.92
09/03/2019,Bretagne,126960.0,11.82
09/03/2019,Nouvelle-Aquitaine,243200.0,10.99
09/03/2019,Occitanie,210566.0,11.14
09/03/2019,Auvergne-Rhône-Alpes,371818.0,9.85
09/03/2019,Provence-Alpes-Côte d'Azur,217560.0,10.47
09/03/2020,Île-de-France,457333.0,8.35
09/03/2020,Centre-Val de Loire,124701.0,8.11
09/03/2020,Bourgogne-Franche-Comté,135213.0,8.17
09/03/2020,Normandie,180793.0,8.22
09/03/2020,Hauts-de-France,314077.0,8.09
09/03/2020,Grand Est,276052.0,7.84
09/03/2020,Pays de la Loire,186066.0,8.52
09/03/2020,Bretagne,153565.0,8.42
09/03/2020,Nouvelle-Aquitaine,287029.0,9.54
09/03/2020,Occitanie,239539.0,9.54
09/03/2020,Auvergne-Rhône-Alpes,415662.0,7.05
09/03/2020,Provence-Alpes-Côte d'Azur,244774.0,9.9
09/03/2021,Île-de-France,462345.0,6.33
09/03/2021,Centre-Val de Loire,131861.0,3.92
09/03/2021,Bourgogne-Franche-Comté,133792.0,4.0
09/03/2021,Normandie,188854.0,5.04
09/03/2021,Hauts-de-France,312054.0,6.28
09/03/2021,Grand Est,294557.0,3.45
09/03/2021,Pays de la Loire,197200.0,4.03
09/03/2021,Bretagne,169274.0,4.66
09/03/2021,Nouvelle-Aquitaine,291667.0,5.6
09/03/2021,Occitanie,223183.0,8.1
09/03/2021,Auvergne-Rhône-Alpes,407750.0,4.3
09/03/2021,Provence-Alpes-Côte d'Azur,240486.0,9.72
09/04/2016,Île-de-France,388053.0,8.7
09/04/2016,Centre-Val de Loire,101437.0,7.35
09/04/2016,Bourgogne-Franche-Comté,107364.0,8.28
09/04/2016,Normandie,161230.0,7.05
09/04/2016,Hauts-de-France,267541.0,7.92
09/04/2016,Grand Est,236972.0,7.43
09/04/2016,Pays de la Loire,147452.0,9.25
09/04/2016,Bretagne,119939.0,8.18
09/04/2016,Nouvelle-Aquitaine,251470.0,8.6
09/04/2016,Occitanie,207221.0,10.65
09/04/2016,Auvergne-Rhône-Alpes,361147.0,9.02
09/04/2016,Provence-Alpes-Côte d'Azur,211340.0,12.93
09/04/2017,Île-de-France,297637.0,15.76
09/04/2017,Centre-Val de Loire,76123.0,15.37
09/04/2017,Bourgogne-Franche-Comté,88190.0,14.76
09/04/2017,Normandie,119695.0,15.53
09/04/2017,Hauts-de-France,228291.0,13.93
09/04/2017,Grand Est,194251.0,13.64
09/04/2017,Pays de la Loire,106034.0,17.5
09/04/2017,Bretagne,85402.0,14.82
09/04/2017,Nouvelle-Aquitaine,183835.0,17.53
09/04/2017,Occitanie,151648.0,15.95
09/04/2017,Auvergne-Rhône-Alpes,286238.0,15.21
09/04/2017,Provence-Alpes-Côte d'Azur,182125.0,14.92
09/04/2018,Île-de-France,371039.0,12.92
09/04/2018,Centre-Val de Loire,96101.0,12.66
09/04/2018,Bourgogne-Franche-Comté,111733.0,13.05
09/04/2018,Normandie,156634.0,11.93
09/04/2018,Hauts-de-France,262841.0,11.99
09/04/2018,Grand Est,234302.0,13.84
09/04/2018,Pays de la Loire,158599.0,13.35
09/04/2018,Bretagne,133820.0,11.08
09/04/2018,Nouvelle-Aquitaine,235920.0,12.58
09/04/2018,Occitanie,209932.0,12.58
09/04/2018,Auvergne-Rhône-Alpes,352425.0,12.68
09/04/2018,Provence-Alpes-Côte d'Azur,216955.0,13.42
09/04/2019,Île-de-France,391864.0,11.49
09/04/2019,Centre-Val de Loire,104311.0,11.02
09/04/2019,Bourgogne-Franche-Comté,127461.0,10.37
09/04/2019,Normandie,160025.0,9.63
09/04/2019,Hauts-de-France,285635.0,10.0
09/04/2019,Grand Est,265121.0,10.46
09/04/2019,Pays de la Loire,164452.0,11.48
09/04/2019,Bretagne,138143.0,9.21
09/04/2019,Nouvelle-Aquitaine,248724.0,10.72
09/04/2019,Occitanie,217263.0,12.29
09/04/2019,Auvergne-Rhône-Alpes,383065.0,8.92
09/04/2019,Provence-Alpes-Côte d'Azur,227763.0,11.19
09/04/2020,Île-de-France,278189.0,16.96
09/04/2020,Centre-Val de Loire,80607.0,15.72
09/04/2020,Bourgogne-Franche-Comté,90145.0,14.7
09/04/2020,Normandie,120704.0,15.33
09/04/2020,Hauts-de-France,214741.0,16.21
09/04/2020,Grand Est,185449.0,14.74
09/04/2020,Pays de la Loire,118537.0,16.7
09/04/2020,Bretagne,101319.0,15.3
09/04/2020,Nouvelle-Aquitaine,185142.0,16.76
09/04/2020,Occitanie,166924.0,14.6
09/04/2020,Auvergne-Rhône-Alpes,285720.0,13.82
09/04/2020,Provence-Alpes-Côte d'Azur,181577.0,14.23
09/04/2021,Île-de-France,395383.0,9.64
09/04/2021,Centre-Val de Loire,106040.0,9.59
09/04/2021,Bourgogne-Franche-Comté,124117.0,9.53
09/04/2021,Normandie,162416.0,8.03
09/04/2021,Hauts-de-France,290844.0,7.99
09/04/2021,Grand Est,263389.0,8.8
09/04/2021,Pays de la Loire,156595.0,10.23
09/04/2021,Bretagne,143726.0,7.36
09/04/2021,Nouvelle-Aquitaine,234612.0,12.66
09/04/2021,Occitanie,210509.0,11.84
09/04/2021,Auvergne-Rhône-Alpes,366612.0,10.27
09/04/2021,Provence-Alpes-Côte d'Azur,228281.0,9.85
09/05/2016,Île-de-France,335584.0,18.12
09/05/2016,Centre-Val de Loire,84813.0,16.03
09/05/2016,Bourgogne-Franche-Comté,104657.0,16.63
09/05/2016,Normandie,129337.0,16.88
09/05/2016,Hauts-de-France,241466.0,18.64
09/05/2016,Grand Est,219877.0,16.86
09/05/2016,Pays de la Loire,129616.0,16.62
09/05/2016,Bretagne,102930.0,16.65
09/05/2016,Nouvelle-Aquitaine,203492.0,16.88
09/05/2016,Occitanie,180182.0,15.58
09/05/2016,Auvergne-Rhône-Alpes,323807.0,16.13
09/05/2016,Provence-Alpes-Côte d'Azur,197144.0,16.41
09/05/2017,Île-de-France,385329.0,10.71
09/05/2017,Centre-Val de Loire,96924.0,11.82
09/05/2017,Bourgogne-Franche-Comté,117736.0,11.18
09/05/2017,Normandie,150975.0,10.03
09/05/2017,Hauts-de-France,277843.0,9.66
09/05/2017,Grand Est,252861.0,10.34
09/05/2017,Pays de la Loire,139785.0,12.78
09/05/2017,Bretagne,107502.0,11.64
09/05/2017,Nouvelle-Aquitaine,208222.0,13.53
09/05/2017,Occitanie,175021.0,14.76
09/05/2017,Auvergne-Rhône-Alpes,357160.0,11.17
09/05/2017,Provence-Alpes-Côte d'Azur,196860.0,15.48
09/05/2018,Île-de-France,311013.0,17.22
09/05/2018,Centre-Val de Loire,76146.0,16.04
09/05/2018,Bourgogne-Franche-Comté,96617.0,17.18
09/05/2018,Normandie,121147.0,13.19
09/05/2018,Hauts-de-France,229108.0,14.72
09/05/2018,Grand Est,208909.0,17.69
09/05/2018,Pays de la Loire,119071.0,14.55
09/05/2018,Bretagne,97178.0,11.39
09/05/2018,Nouvelle-Aquitaine,191948.0,15.42
09/05/2018,Occitanie,170105.0,15.93
09/05/2018,Auvergne-Rhône-Alpes,303095.0,16.63
09/05/2018,Provence-Alpes-Côte d'Azur,184801.0,18.32
09/05/2019,Île-de-France,375450.0,12.21
09/05/2019,Centre-Val de Loire,100934.0,12.52
09/05/2019,Bourgogne-Franche-Comté,122332.0,12.33
09/05/2019,Normandie,148944.0,11.4
09/05/2019,Hauts-de-France,269221.0,10.78
09/05/2019,Grand Est,252818.0,11.27
09/05/2019,Pays de la Loire,144150.0,13.42
09/05/2019,Bretagne,119506.0,12.49
09/05/2019,Nouvelle-Aquitaine,222932.0,13.74
09/05/2019,Occitanie,190767.0,14.13
09/05/2019,Auvergne-Rhône-Alpes,357970.0,12.04
09/05/2019,Provence-Alpes-Côte d'Azur,199217.0,14.57
09/05/2020,Île-de-France,266959.0,19.49
09/05/2020,Centre-Val de Loire,61192.0,19.13
09/05/2020,Bourgogne-Franche-Comté,90179.0,18.67
09/05/2020,Normandie,106080.0,16.61
09/05/2020,Hauts-de-France,199307.0,17.85
09/05/2020,Grand Est,162822.0,17.77
09/05/2020,Pays de la Loire,101610.0,19.35
09/05/2020,Bretagne,82201.0,16.65
09/05/2020,Nouvelle-Aquitaine,159867.0,19.82
09/05/2020,Occitanie,138671.0,17.75
09/05/2020,Auvergne-Rhône-Alpes,247236.0,17.89
09/05/2020,Provence-Alpes-Côte d'Azur,159435.0,16.68
09/05/2021,Île-de-France,282829.0,20.55
09/05/2021,Centre-Val de Loire,69226.0,19.88
09/05/2021,Bourgogne-Franche-Comté,85761.0,18.91
09/05/2021,Normandie,110772.0,16.21
09/05/2021,Hauts-de-France,217573.0,17.46
09/05/2021,Grand Est,177079.0,17.84
09/05/2021,Pays de la Loire,98114.0,17.4
09/05/2021,Bretagne,92315.0,14.8
09/05/2021,Nouvelle-Aquitaine,169860.0,18.8
09/05/2021,Occitanie,150945.0,18.36
09/05/2021,Auvergne-Rhône-Alpes,262872.0,18.82
09/05/2021,Provence-Alpes-Côte d'Azur,174995.0,18.36
09/06/2016,Île-de-France,335733.0,17.78
09/06/2016,Centre-Val de Loire,82225.0,18.83
09/06/2016,Bourgogne-Franche-Comté,102265.0,18.38
09/06/2016,Normandie,126196.0,16.24
09/06/2016,Hauts-de-France,256850.0,16.15
09/06/2016,Grand Est,226227.0,18.02
09/06/2016,Pays de la Loire,127633.0,20.85
09/06/2016,Bretagne,103258.0,18.52
09/06/2016,Nouvelle-Aquitaine,200134.0,20.92
09/06/2016,Occitanie,169616.0,21.58
09/06/2016,Auvergne-Rhône-Alpes,318973.0,18.58
09/06/2016,Provence-Alpes-Côte d'Azur,185896.0,22.0
09/06/2017,Île-de-France,325677.0,18.88
09/06/2017,Centre-Val de Loire,84152.0,19.29
09/06/2017,Bourgogne-Franche-Comté,105684.0,19.34
09/06/2017,Normandie,129324.0,16.91
09/06/2017,Hauts-de-France,254528.0,16.85
09/06/2017,Grand Est,229018.0,17.61
09/06/2017,Pays de la Loire,129330.0,18.62
09/06/2017,Bretagne,101942.0,16.04
09/06/2017,Nouvelle-Aquitaine,198771.0,19.44
09/06/2017,Occitanie,173310.0,20.59
09/06/2017,Auvergne-Rhône-Alpes,325744.0,20.4
09/06/2017,Provence-Alpes-Côte d'Azur,196496.0,20.7
09/06/2018,Île-de-France,299183.0,20.1
09/06/2018,Centre-Val de Loire,73745.0,22.05
09/06/2018,Bourgogne-Franche-Comté,90333.0,21.55
09/06/2018,Normandie,114079.0,17.69
09/06/2018,Hauts-de-France,223027.0,17.14
09/06/2018,Grand Est,202378.0,21.57
09/06/2018,Pays de la Loire,107360.0,21.92
09/06/2018,Bretagne,86103.0,19.01
09/06/2018,Nouvelle-Aquitaine,178403.0,21.6
09/06/2018,Occitanie,156230.0,21.53
09/06/2018,Auvergne-Rhône-Alpes,288972.0,21.12
09/06/2018,Provence-Alpes-Côte d'Azur,179848.0,21.27
09/06/2019,Île-de-France,267505.0,15.04
09/06/2019,Centre-Val de Loire,73880.0,14.72
09/06/2019,Bourgogne-Franche-Comté,81934.0,15.09
09/06/2019,Normandie,114047.0,13.39
09/06/2019,Hauts-de-France,213066.0,13.69
09/06/2019,Grand Est,179896.0,14.21
09/06/2019,Pays de la Loire,96177.0,15.4
09/06/2019,Bretagne,83062.0,13.36
09/06/2019,Nouvelle-Aquitaine,168710.0,17.43
09/06/2019,Occitanie,142507.0,19.0
09/06/2019,Auvergne-Rhône-Alpes,263773.0,14.71
09/06/2019,Provence-Alpes-Côte d'Azur,172040.0,21.17
09/06/2020,Île-de-France,306249.0,14.83
09/06/2020,Centre-Val de Loire,78240.0,14.08
09/06/2020,Bourgogne-Franche-Comté,103969.0,14.5
09/06/2020,Normandie,123760.0,12.22
09/06/2020,Hauts-de-France,229448.0,12.8
09/06/2020,Grand Est,210728.0,14.12
09/06/2020,Pays de la Loire,128595.0,15.22
09/06/2020,Bretagne,101726.0,13.22
09/06/2020,Nouvelle-Aquitaine,197559.0,15.79
09/06/2020,Occitanie,168823.0,16.02
09/06/2020,Auvergne-Rhône-Alpes,311737.0,12.82
09/06/2020,Provence-Alpes-Côte d'Azur,175550.0,17.3
09/06/2021,Île-de-France,312887.0,20.27
09/06/2021,Centre-Val de Loire,82191.0,19.18
09/06/2021,Bourgogne-Franche-Comté,104080.0,19.42
09/06/2021,Normandie,129608.0,17.28
09/06/2021,Hauts-de-France,242195.0,17.83
09/06/2021,Grand Est,222691.0,19.68
09/06/2021,Pays de la Loire,123658.0,20.45
09/06/2021,Bretagne,105921.0,16.03
09/06/2021,Nouvelle-Aquitaine,188572.0,20.8
09/06/2021,Occitanie,172025.0,21.43
09/06/2021,Auvergne-Rhône-Alpes,319900.0,19.1
09/06/2021,Provence-Alpes-Côte d'Azur,194476.0,22.12
09/07/2016,Île-de-France,297705.0,22.04
09/07/2016,Centre-Val de Loire,75930.0,21.37
09/07/2016,Bourgogne-Franche-Comté,90941.0,22.25
09/07/2016,Normandie,118434.0,20.27
09/07/2016,Hauts-de-France,221125.0,19.71
09/07/2016,Grand Est,200152.0,21.67
09/07/2016,Pays de la Loire,107508.0,20.58
09/07/2016,Bretagne,85860.0,18.89
09/07/2016,Nouvelle-Aquitaine,197240.0,22.03
09/07/2016,Occitanie,178062.0,25.36
09/07/2016,Auvergne-Rhône-Alpes,295423.0,23.26
09/07/2016,Provence-Alpes-Côte d'Azur,208730.0,26.36
09/07/2017,Île-de-France,285434.0,23.51
09/07/2017,Centre-Val de Loire,73044.0,23.29
09/07/2017,Bourgogne-Franche-Comté,85602.0,22.98
09/07/2017,Normandie,110792.0,20.49
09/07/2017,Hauts-de-France,207470.0,21.07
09/07/2017,Grand Est,186563.0,23.09
09/07/2017,Pays de la Loire,101783.0,23.78
09/07/2017,Bretagne,77781.0,19.66
09/07/2017,Nouvelle-Aquitaine,175945.0,22.81
09/07/2017,Occitanie,157236.0,22.12
09/07/2017,Auvergne-Rhône-Alpes,278455.0,22.73
09/07/2017,Provence-Alpes-Côte d'Azur,192615.0,25.85
09/07/2018,Île-de-France,326249.0,21.41
09/07/2018,Centre-Val de Loire,85958.0,22.32
09/07/2018,Bourgogne-Franche-Comté,105051.0,21.6
09/07/2018,Normandie,128853.0,20.81
09/07/2018,Hauts-de-France,241260.0,20.22
09/07/2018,Grand Est,223652.0,20.2
09/07/2018,Pays de la Loire,130334.0,23.72
09/07/2018,Bretagne,100731.0,21.86
09/07/2018,Nouvelle-Aquitaine,216376.0,24.12
09/07/2018,Occitanie,194262.0,24.57
09/07/2018,Auvergne-Rhône-Alpes,331782.0,21.42
09/07/2018,Provence-Alpes-Côte d'Azur,209623.0,25.86
09/07/2019,Île-de-France,312142.0,17.98
09/07/2019,Centre-Val de Loire,88693.0,19.28
09/07/2019,Bourgogne-Franche-Comté,99276.0,19.0
09/07/2019,Normandie,128105.0,17.13
09/07/2019,Hauts-de-France,241502.0,16.08
09/07/2019,Grand Est,223166.0,16.32
09/07/2019,Pays de la Loire,133377.0,21.12
09/07/2019,Bretagne,103900.0,19.14
09/07/2019,Nouvelle-Aquitaine,212320.0,21.88
09/07/2019,Occitanie,187592.0,21.71
09/07/2019,Auvergne-Rhône-Alpes,325997.0,21.4
09/07/2019,Provence-Alpes-Côte d'Azur,218750.0,24.71
09/07/2020,Île-de-France,310314.0,23.59
09/07/2020,Centre-Val de Loire,91793.0,22.49
09/07/2020,Bourgogne-Franche-Comté,101436.0,23.14
09/07/2020,Normandie,126117.0,20.48
09/07/2020,Hauts-de-France,238095.0,20.41
09/07/2020,Grand Est,228446.0,22.32
09/07/2020,Pays de la Loire,132962.0,21.0
09/07/2020,Bretagne,106378.0,18.29
09/07/2020,Nouvelle-Aquitaine,217363.0,22.76
09/07/2020,Occitanie,192059.0,23.74
09/07/2020,Auvergne-Rhône-Alpes,322010.0,23.1
09/07/2020,Provence-Alpes-Côte d'Azur,198758.0,23.81
09/07/2021,Île-de-France,295934.0,18.28
09/07/2021,Centre-Val de Loire,80358.0,17.71
09/07/2021,Bourgogne-Franche-Comté,100975.0,17.88
09/07/2021,Normandie,126092.0,16.11
09/07/2021,Hauts-de-France,239537.0,16.58
09/07/2021,Grand Est,221097.0,18.08
09/07/2021,Pays de la Loire,124394.0,16.55
09/07/2021,Bretagne,109018.0,15.75
09/07/2021,Nouvelle-Aquitaine,192283.0,17.65
09/07/2021,Occitanie,182104.0,20.43
09/07/2021,Auvergne-Rhône-Alpes,311931.0,17.66
09/07/2021,Provence-Alpes-Côte d'Azur,203560.0,22.01
09/08/2016,Île-de-France,277307.0,17.37
09/08/2016,Centre-Val de Loire,75298.0,17.69
09/08/2016,Bourgogne-Franche-Comté,87407.0,18.58
09/08/2016,Normandie,118158.0,15.36
09/08/2016,Hauts-de-France,209751.0,15.48
09/08/2016,Grand Est,184858.0,17.31
09/08/2016,Pays de la Loire,114864.0,17.77
09/08/2016,Bretagne,94399.0,15.42
09/08/2016,Nouvelle-Aquitaine,199283.0,19.57
09/08/2016,Occitanie,180142.0,21.67
09/08/2016,Auvergne-Rhône-Alpes,278095.0,19.21
09/08/2016,Provence-Alpes-Côte d'Azur,205834.0,24.59
09/08/2017,Île-de-France,273810.0,15.9
09/08/2017,Centre-Val de Loire,77698.0,14.99
09/08/2017,Bourgogne-Franche-Comté,84894.0,16.71
09/08/2017,Normandie,117751.0,13.94
09/08/2017,Hauts-de-France,211700.0,15.59
09/08/2017,Grand Est,188935.0,16.92
09/08/2017,Pays de la Loire,114101.0,15.27
09/08/2017,Bretagne,97407.0,14.04
09/08/2017,Nouvelle-Aquitaine,191819.0,16.61
09/08/2017,Occitanie,167827.0,17.65
09/08/2017,Auvergne-Rhône-Alpes,273790.0,16.71
09/08/2017,Provence-Alpes-Côte d'Azur,206663.0,23.47
09/08/2018,Île-de-France,282649.0,17.53
09/08/2018,Centre-Val de Loire,80433.0,18.1
09/08/2018,Bourgogne-Franche-Comté,88261.0,20.91
09/08/2018,Normandie,116890.0,16.19
09/08/2018,Hauts-de-France,213354.0,16.41
09/08/2018,Grand Est,198058.0,21.17
09/08/2018,Pays de la Loire,115926.0,17.95
09/08/2018,Bretagne,96600.0,17.11
09/08/2018,Nouvelle-Aquitaine,197741.0,19.69
09/08/2018,Occitanie,186446.0,21.11
09/08/2018,Auvergne-Rhône-Alpes,291145.0,20.49
09/08/2018,Provence-Alpes-Côte d'Azur,208698.0,23.02
09/08/2019,Île-de-France,286235.0,22.76
09/08/2019,Centre-Val de Loire,78052.0,24.91
09/08/2019,Bourgogne-Franche-Comté,88930.0,26.48
09/08/2019,Normandie,115120.0,21.36
09/08/2019,Hauts-de-France,211301.0,21.94
09/08/2019,Grand Est,194899.0,24.68
09/08/2019,Pays de la Loire,114975.0,21.2
09/08/2019,Bretagne,99306.0,20.24
09/08/2019,Nouvelle-Aquitaine,203029.0,25.34
09/08/2019,Occitanie,197884.0,27.51
09/08/2019,Auvergne-Rhône-Alpes,287040.0,26.61
09/08/2019,Provence-Alpes-Côte d'Azur,220491.0,26.12
09/08/2020,Île-de-France,268283.0,30.53
09/08/2020,Centre-Val de Loire,74122.0,28.23
09/08/2020,Bourgogne-Franche-Comté,77643.0,27.12
09/08/2020,Normandie,100955.0,25.62
09/08/2020,Hauts-de-France,188625.0,28.69
09/08/2020,Grand Est,173280.0,26.91
09/08/2020,Pays de la Loire,98771.0,26.85
09/08/2020,Bretagne,80528.0,22.0
09/08/2020,Nouvelle-Aquitaine,192268.0,26.89
09/08/2020,Occitanie,178462.0,28.13
